,date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
50,Mar 2015,200,"38,228,006","191,140","175,000",478,2.7,Ellis
51,Apr 2015,166,"34,211,200","206,092","192,805",529,3.0,Ellis
52,May 2015,228,"46,895,537","205,682","189,890",517,2.9,Ellis
53,Jun 2015,227,"48,402,264","213,226","190,000",575,3.2,Ellis
54,Jul 2015,249,"51,910,924","208,478","189,000",628,3.4,Ellis
55,Aug 2015,228,"45,945,761","201,516","184,500",541,2.9,Ellis
56,Sep 2015,221,"45,933,944","207,846","187,000",569,3.0,Ellis
57,Oct 2015,199,"39,251,990","197,246","181,000",532,2.8,Ellis
58,Nov 2015,178,"34,286,753","192,622","180,750",499,2.6,Ellis
59,Dec 2015,185,"40,715,734","220,085","204,900",430,2.2,Ellis
60,Jan 2016,132,"27,814,289","210,714","186,450",477,2.4,Ellis
61,Feb 2016,141,"30,939,822","219,431","196,000",512,2.6,Ellis
62,Mar 2016,215,"47,915,284","222,862","210,000",486,2.5,Ellis
63,Apr 2016,219,"48,783,334","222,755","205,000",495,2.5,Ellis
64,May 2016,233,"53,176,581","228,226","214,990",508,2.5,Ellis
65,Jun 2016,290,"68,654,694","236,740","220,000",534,2.6,Ellis
66,Jul 2016,241,"56,800,524","235,687","220,000",524,2.5,Ellis
67,Aug 2016,253,"58,848,585","232,603","219,000",540,2.6,Ellis
68,Sep 2016,250,"57,710,623","230,842","220,450",526,2.5,Ellis
69,Oct 2016,190,"45,099,369","237,365","217,500",518,2.5,Ellis
70,Nov 2016,205,"50,252,676","245,135","236,000",463,2.2,Ellis
71,Dec 2016,201,"48,385,159","240,722","215,238",408,1.9,Ellis
72,Jan 2017,144,"34,196,025","237,472","225,541",400,1.9,Ellis
73,Feb 2017,171,"41,336,406","241,733","213,200",446,2.0,Ellis
74,Mar 2017,220,"53,572,327","243,511","235,000",460,2.1,Ellis
75,Apr 2017,224,"54,359,598","242,677","233,500",472,2.2,Ellis
76,May 2017,259,"64,372,896","248,544","230,000",527,2.4,Ellis
77,Jun 2017,249,"62,396,373","250,588","239,900",579,2.7,Ellis
78,Jul 2017,247,"63,862,907","258,554","238,000",614,2.8,Ellis
79,Aug 2017,269,"68,645,069","255,186","244,500",611,2.8,Ellis
80,Sep 2017,212,"56,169,557","264,951","250,445",650,3.0,Ellis
81,Oct 2017,226,"55,033,857","243,513","238,250",623,2.8,Ellis
82,Nov 2017,238,"60,723,945","255,143","236,926",581,2.6,Ellis
83,Dec 2017,223,"57,444,514","257,599","245,000",509,2.3,Ellis
84,Jan 2018,145,"39,761,528","274,217","269,000",516,2.3,Ellis
85,Feb 2018,192,"50,736,777","264,254","245,500",508,2.3,Ellis
86,Mar 2018,228,"61,026,658","267,661","253,702",546,2.4,Ellis
87,Apr 2018,222,"58,789,951","264,820","255,000",604,2.7,Ellis
88,May 2018,269,"75,070,517","279,073","266,500",662,2.9,Ellis
89,Jun 2018,286,"79,090,227","276,539","258,000",733,3.2,Ellis
90,Jul 2018,307,"83,154,214","270,861","247,000",730,3.1,Ellis
91,Aug 2018,291,"77,494,945","266,306","247,618",723,3.1,Ellis
92,Sep 2018,259,"67,902,363","262,171","239,000",667,2.8,Ellis
93,Oct 2018,257,"68,985,189","268,425","255,000",641,2.6,Ellis
94,Nov 2018,215,"59,929,402","278,741","276,595",635,2.6,Ellis
95,Dec 2018,211,"60,404,386","286,277","279,900",580,2.4,Ellis
96,Jan 2019,133,"34,661,663","260,614","240,000",610,2.6,Ellis
97,Feb 2019,178,"47,887,234","269,029","250,156",612,2.6,Ellis
98,Mar 2019,265,"72,380,723","273,135","248,900",624,2.6,Ellis
99,Apr 2019,240,"66,195,430","275,814","269,310",708,2.9,Ellis
100,May 2019,313,"89,391,152","285,595","270,000",722,2.9,Ellis
101,Jun 2019,299,"81,539,390","272,707","255,000",759,3.1,Ellis
102,Jul 2019,316,"91,996,874","291,129","274,995",744,3.0,Ellis
103,Aug 2019,315,"93,495,559","296,811","283,000",787,3.1,Ellis
104,Sep 2019,283,"79,334,631","280,334","265,000",777,3.1,Ellis
105,Oct 2019,250,"71,076,512","284,306","264,000",772,3.1,Ellis
106,Nov 2019,231,"66,051,773","285,938","276,990",750,3.0,Ellis
107,Dec 2019,260,"74,279,745","285,691","275,500",737,2.9,Ellis
108,Jan 2020,213,"58,074,207","272,649","254,562",738,2.8,Ellis
109,Feb 2020,241,"70,514,543","292,591","270,000",702,2.6,Ellis
110,Mar 2020,298,"86,383,012","289,876","269,108",646,2.4,Ellis
111,Apr 2020,265,"79,608,367","300,409","286,000",657,2.4,Ellis
112,May 2020,258,"78,377,137","303,787","280,000",652,2.4,Ellis
113,Jun 2020,343,"103,297,834","301,160","285,000",555,2.0,Ellis
114,Jul 2020,402,"120,298,886","299,251","281,995",509,1.8,Ellis
115,Aug 2020,337,"104,284,928","309,451","301,000",442,1.6,Ellis
116,Sep 2020,344,"111,434,238","323,937","308,000",469,1.6,Ellis
117,Oct 2020,327,"102,897,281","314,671","294,000",416,1.4,Ellis
118,Nov 2020,251,"75,538,818","300,951","288,245",353,1.2,Ellis
119,Dec 2020,331,"98,637,601","297,999","283,000",303,1.0,Ellis
120,Jan 2021,193,"60,966,650","315,889","294,500",277,0.9,Ellis
121,Feb 2021,204,"64,353,798","315,460","299,274",251,0.8,Ellis
122,Mar 2021,239,"76,412,069","319,716","310,000",229,0.8,Ellis
123,Apr 2021,260,"88,842,133","341,701","337,000",268,0.9,Ellis
124,May 2021,277,"101,896,405","367,857","335,000",275,0.9,Ellis
125,Jun 2021,303,"110,595,524","365,002","335,000",304,1.1,Ellis
126,Jul 2021,271,"97,769,582","360,773","336,900",437,1.6,Ellis
127,Aug 2021,312,"115,686,454","370,790","345,140",362,1.3,Ellis
